PDT_LABEL,ITEM_SUP_LINK,PDT_SUP_REF,PDT_SUMMARY,PDT_KEYWORD,PDT_DESCRIPTION,PDT_IMG_FILE,PDT_IMG_URL,PDT_UNSPSC,PDT_FILE,ITEM_LABEL,ITEM_SUP_REF,PDT_SUP_URL,ITEM_CTR_REF,ITEM_VALIDITY_BEGIN_DATE,ITEM_VALIDITY_END_DATE,ITEM_COMMENT,ITEM_PUBLIC_PRICE,ITEM_UNIT_CURRENCY,ITEM_VAT_VALUE,ITEM_QTY_NEG_A,ITEM_PRICE_A,ITEM_QTY_NEG_B,ITEM_PRICE_B,ITEM_QTY_NEG_C,ITEM_PRICE_C,ITEM_QTY_NEG_D,ITEM_PRICE_D,ITEM_QTY_NEG_E,ITEM_PRICE_E,ITEM_UNIT,ITEM_OTHER_UNIT,ITEM_PACKAGING,ITEM_DELIVERY_TIME,ITEM_SHIP_CODE,ITEM_INCOTERM,ITEM_INCOPLACE,fam_node,Product_type
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=70800,70800,"SCRAPER MANER LEMN, Benman, 60mm",,"SCRAPER MANER LEMN, Benman, 60mm",,,,,"SCRAPER MANER LEMN, Benman, 60mm","SCRAPER MANER LEMN, Benman, 60mm",,,,,"SCRAPER MANER LEMN, Benman, 60mm",3.666666666666667,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=70811,70811,"SPACLU PENTRU CHIT, Benman, 40mm",,"SPACLU PENTRU CHIT, Benman, 40mm",,,,,"SPACLU PENTRU CHIT, Benman, 40mm","SPACLU PENTRU CHIT, Benman, 40mm",,,,,"SPACLU PENTRU CHIT, Benman, 40mm",2.5500000000000003,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=70585,70585,"CUTIT  NETEZIRE  PENTRU SUPRAFETE MARI, Benman, 50cm",,"CUTIT  NETEZIRE  PENTRU SUPRAFETE MARI, Benman, 50cm",,,,,"CUTIT  NETEZIRE  PENTRU SUPRAFETE MARI, Benman, 50cm","CUTIT  NETEZIRE  PENTRU SUPRAFETE MARI, Benman, 50cm",,,,,"CUTIT  NETEZIRE  PENTRU SUPRAFETE MARI, Benman, 50cm",18.700000000000003,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=70584,70584,"CUTIT  NETEZIRE  PENTRU SUPRAFETE MARI, Benman, 35cm",,"CUTIT  NETEZIRE  PENTRU SUPRAFETE MARI, Benman, 35cm",,,,,"CUTIT  NETEZIRE  PENTRU SUPRAFETE MARI, Benman, 35cm","CUTIT  NETEZIRE  PENTRU SUPRAFETE MARI, Benman, 35cm",,,,,"CUTIT  NETEZIRE  PENTRU SUPRAFETE MARI, Benman, 35cm",16.150000000000002,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=70926,70926,"SPATULA INOX  PENTRU SUPRAFETE MARI, Benman, 500mm",,"SPATULA INOX  PENTRU SUPRAFETE MARI, Benman, 500mm",,,,,"SPATULA INOX  PENTRU SUPRAFETE MARI, Benman, 500mm","SPATULA INOX  PENTRU SUPRAFETE MARI, Benman, 500mm",,,,,"SPATULA INOX  PENTRU SUPRAFETE MARI, Benman, 500mm",11.900000000000002,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=70927,70927,"SPATULA INOX  PENTRU SUPRAFETE MARI, Benman, 600mm",,"SPATULA INOX  PENTRU SUPRAFETE MARI, Benman, 600mm",,,,,"SPATULA INOX  PENTRU SUPRAFETE MARI, Benman, 600mm","SPATULA INOX  PENTRU SUPRAFETE MARI, Benman, 600mm",,,,,"SPATULA INOX  PENTRU SUPRAFETE MARI, Benman, 600mm",13.183333333333334,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=70931,70931,"MISTRIE - SPATULA, Benman, 200mm",,"MISTRIE - SPATULA, Benman, 200mm",,,,,"MISTRIE - SPATULA, Benman, 200mm","MISTRIE - SPATULA, Benman, 200mm",,,,,"MISTRIE - SPATULA, Benman, 200mm",2.733333333333333,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=72026,72026,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 50 cm, BENMAN",,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 50 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 50 cm, BENMAN","GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 50 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 50 cm, BENMAN",26.35,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=72022,72022,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 18 cm, BENMAN",,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 18 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 18 cm, BENMAN","GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 18 cm, BENMAN",,,,,"GLETIERĂ DECOLISS CU LAMĂ FLEXIBILĂ DE NIVELARE 0,25 mm x 18 cm, BENMAN",16.150000000000002,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://products.ffgroup-toolindustries.com/ro?phrase=70933,70933,"MISTRIE - SPATULA, Benman, 450mm",,"MISTRIE - SPATULA, Benman, 450mm",,,,,"MISTRIE - SPATULA, Benman, 450mm","MISTRIE - SPATULA, Benman, 450mm",,,,,"MISTRIE - SPATULA, Benman, 450mm",4.433333333333334,RON,,,,,,,,,,,,PCE,,1,6-15 zile,,,,,
