PDT_LABEL,ITEM_SUP_LINK,PDT_SUP_REF,PDT_SUMMARY,PDT_KEYWORD,PDT_DESCRIPTION,PDT_IMG_FILE,PDT_IMG_URL,PDT_UNSPSC,PDT_FILE,ITEM_LABEL,ITEM_SUP_REF,PDT_SUP_URL,ITEM_CTR_REF,ITEM_VALIDITY_BEGIN_DATE,ITEM_VALIDITY_END_DATE,ITEM_COMMENT,ITEM_PUBLIC_PRICE,ITEM_UNIT_CURRENCY,ITEM_VAT_VALUE,ITEM_QTY_NEG_A,ITEM_PRICE_A,ITEM_QTY_NEG_B,ITEM_PRICE_B,ITEM_QTY_NEG_C,ITEM_PRICE_C,ITEM_QTY_NEG_D,ITEM_PRICE_D,ITEM_QTY_NEG_E,ITEM_PRICE_E,ITEM_UNIT,ITEM_OTHER_UNIT,ITEM_PACKAGING,ITEM_DELIVERY_TIME,ITEM_SHIP_CODE,ITEM_INCOTERM,ITEM_INCOPLACE,fam_node,Product_type
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss/#259102,259102,"SPB-FLOWSTEP TIP DIN338 HSS-G, 10,2mm, 3",,"SPB-FLOWSTEP TIP DIN338 HSS-G, 10,2mm, 3",,,,,"SPB-FLOWSTEP TIP DIN338 HSS-G, 10,2mm, 3","SPB-FLOWSTEP TIP DIN338 HSS-G, 10,2mm, 3",,,18.02.2026,,"SPB-FLOWSTEP TIP DIN338 HSS-G, 10,2mm, 3",23.0265,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hssco5/#259102E,259102E,SPB-DIN338-HSS E-Co 5-Ø10.2 mm,,SPB-DIN338-HSS E-Co 5-Ø10.2 mm,,,,,SPB-DIN338-HSS E-Co 5-Ø10.2 mm,SPB-DIN338-HSS E-Co 5-Ø10.2 mm,,,18.02.2026,,SPB-DIN338-HSS E-Co 5-Ø10.2 mm,33.719500000000004,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hssco5/#259004RO,259004RO,EGB-Satz FLOWSTEP TIP HSS 15 tlg. M3-M12,,EGB-Satz FLOWSTEP TIP HSS 15 tlg. M3-M12,,,,,EGB-Satz FLOWSTEP TIP HSS 15 tlg. M3-M12,EGB-Satz FLOWSTEP TIP HSS 15 tlg. M3-M12,,,18.02.2026,,EGB-Satz FLOWSTEP TIP HSS 15 tlg. M3-M12,119.35699999999999,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss#259010,259010,"SPB-FLOWSTEP TIP DIN338 HSS-G, 1,0mm, zy",,"SPB-FLOWSTEP TIP DIN338 HSS-G, 1,0mm, zy",,,,,"SPB-FLOWSTEP TIP DIN338 HSS-G, 1,0mm, zy","SPB-FLOWSTEP TIP DIN338 HSS-G, 1,0mm, zy",,,18.02.2026,,"SPB-FLOWSTEP TIP DIN338 HSS-G, 1,0mm, zy",3.4084999999999996,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hssco5/#259010E,259010E,SPB-DIN338-HSS E-Co 5-Ø1.0 mm,,SPB-DIN338-HSS E-Co 5-Ø1.0 mm,,,,,SPB-DIN338-HSS E-Co 5-Ø1.0 mm,SPB-DIN338-HSS E-Co 5-Ø1.0 mm,,,18.02.2026,,SPB-DIN338-HSS E-Co 5-Ø1.0 mm,4.9895,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss/#259015,259015,"SPB-FLOWSTEP TIP DIN338 HSS-G, 1,5mm, zy",,"SPB-FLOWSTEP TIP DIN338 HSS-G, 1,5mm, zy",,,,,"SPB-FLOWSTEP TIP DIN338 HSS-G, 1,5mm, zy","SPB-FLOWSTEP TIP DIN338 HSS-G, 1,5mm, zy",,,18.02.2026,,"SPB-FLOWSTEP TIP DIN338 HSS-G, 1,5mm, zy",3.6125,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hssco5/#259015E,259015E,SPB-DIN338-HSS E-Co 5-Ø1.5 mm,,SPB-DIN338-HSS E-Co 5-Ø1.5 mm,,,,,SPB-DIN338-HSS E-Co 5-Ø1.5 mm,SPB-DIN338-HSS E-Co 5-Ø1.5 mm,,,18.02.2026,,SPB-DIN338-HSS E-Co 5-Ø1.5 mm,5.2955000000000005,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss/#259020,259020,"SPB-FLOWSTEP TIP DIN338 HSS-G, 2,0mm, zy",,"SPB-FLOWSTEP TIP DIN338 HSS-G, 2,0mm, zy",,,,,"SPB-FLOWSTEP TIP DIN338 HSS-G, 2,0mm, zy","SPB-FLOWSTEP TIP DIN338 HSS-G, 2,0mm, zy",,,18.02.2026,,"SPB-FLOWSTEP TIP DIN338 HSS-G, 2,0mm, zy",3.859,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hssco5/#259020E,259020E,SPB-DIN338-HSS E-Co 5-Ø2.0 mm,,SPB-DIN338-HSS E-Co 5-Ø2.0 mm,,,,,SPB-DIN338-HSS E-Co 5-Ø2.0 mm,SPB-DIN338-HSS E-Co 5-Ø2.0 mm,,,18.02.2026,,SPB-DIN338-HSS E-Co 5-Ø2.0 mm,5.643999999999999,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss/#259025,259025,"SPB-FLOWSTEP TIP DIN338 HSS-G, 2,5mm, zy",,"SPB-FLOWSTEP TIP DIN338 HSS-G, 2,5mm, zy",,,,,"SPB-FLOWSTEP TIP DIN338 HSS-G, 2,5mm, zy","SPB-FLOWSTEP TIP DIN338 HSS-G, 2,5mm, zy",,,18.02.2026,,"SPB-FLOWSTEP TIP DIN338 HSS-G, 2,5mm, zy",4.063,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hssco5/#259025E,259025E,SPB-DIN338-HSS E-Co 5-Ø2.5 mm,,SPB-DIN338-HSS E-Co 5-Ø2.5 mm,,,,,SPB-DIN338-HSS E-Co 5-Ø2.5 mm,SPB-DIN338-HSS E-Co 5-Ø2.5 mm,,,18.02.2026,,SPB-DIN338-HSS E-Co 5-Ø2.5 mm,5.9415000000000004,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss/#259030,259030,"SPB-FLOWSTEP TIP DIN338 HSS-G, 3,0mm, zy",,"SPB-FLOWSTEP TIP DIN338 HSS-G, 3,0mm, zy",,,,,"SPB-FLOWSTEP TIP DIN338 HSS-G, 3,0mm, zy","SPB-FLOWSTEP TIP DIN338 HSS-G, 3,0mm, zy",,,18.02.2026,,"SPB-FLOWSTEP TIP DIN338 HSS-G, 3,0mm, zy",4.2669999999999995,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hssco5/#259030E,259030E,SPB-DIN338-HSS E-Co 5-Ø3.0 mm,,SPB-DIN338-HSS E-Co 5-Ø3.0 mm,,,,,SPB-DIN338-HSS E-Co 5-Ø3.0 mm,SPB-DIN338-HSS E-Co 5-Ø3.0 mm,,,18.02.2026,,SPB-DIN338-HSS E-Co 5-Ø3.0 mm,6.2475,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss/#259033,259033,"SPB-FLOWSTEP TIP DIN338 HSS-G, 3,3mm, zy",,"SPB-FLOWSTEP TIP DIN338 HSS-G, 3,3mm, zy",,,,,"SPB-FLOWSTEP TIP DIN338 HSS-G, 3,3mm, zy","SPB-FLOWSTEP TIP DIN338 HSS-G, 3,3mm, zy",,,18.02.2026,,"SPB-FLOWSTEP TIP DIN338 HSS-G, 3,3mm, zy",4.896,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hssco5/#259033E,259033E,SPB-DIN338-HSS E-Co 5-Ø3.3 mm,,SPB-DIN338-HSS E-Co 5-Ø3.3 mm,,,,,SPB-DIN338-HSS E-Co 5-Ø3.3 mm,SPB-DIN338-HSS E-Co 5-Ø3.3 mm,,,18.02.2026,,SPB-DIN338-HSS E-Co 5-Ø3.3 mm,7.1739999999999995,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss/#259042,259042,"SPB-FLOWSTEP TIP DIN338 HSS-G, 4,2mm, 3-",,"SPB-FLOWSTEP TIP DIN338 HSS-G, 4,2mm, 3-",,,,,"SPB-FLOWSTEP TIP DIN338 HSS-G, 4,2mm, 3-","SPB-FLOWSTEP TIP DIN338 HSS-G, 4,2mm, 3-",,,18.02.2026,,"SPB-FLOWSTEP TIP DIN338 HSS-G, 4,2mm, 3-",6.4005,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hssco5/#259042E,259042E,SPB-DIN338-HSS E-Co 5-Ø4.2 mm,,SPB-DIN338-HSS E-Co 5-Ø4.2 mm,,,,,SPB-DIN338-HSS E-Co 5-Ø4.2 mm,SPB-DIN338-HSS E-Co 5-Ø4.2 mm,,,18.02.2026,,SPB-DIN338-HSS E-Co 5-Ø4.2 mm,9.375499999999999,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/machine-taps/machine-tap-set-ultimatecut-twist-drill-flowstep-hssco5-259048ero/,259048ERO,MGB-Satz Flowstep TIP HSSCo14 tlg. M3-M1,,MGB-Satz Flowstep TIP HSSCo14 tlg. M3-M1,,,,,MGB-Satz Flowstep TIP HSSCo14 tlg. M3-M1,MGB-Satz Flowstep TIP HSSCo14 tlg. M3-M1,,,18.02.2026,,MGB-Satz Flowstep TIP HSSCo14 tlg. M3-M1,206.9495,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/machine-taps/machine-tap-set-ultimatecut-twist-drill-flowstep-hss-259048ro/,259048RO,MGB-Satz Flowstep TIP HSS 14 tlg. M3-M12,,MGB-Satz Flowstep TIP HSS 14 tlg. M3-M12,,,,,MGB-Satz Flowstep TIP HSS 14 tlg. M3-M12,MGB-Satz Flowstep TIP HSS 14 tlg. M3-M12,,,18.02.2026,,MGB-Satz Flowstep TIP HSS 14 tlg. M3-M12,143.42049999999998,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss/#259068,259068,"SPB-FLOWSTEP TIP DIN338 HSS-G, 6,8mm, 3-",,"SPB-FLOWSTEP TIP DIN338 HSS-G, 6,8mm, 3-",,,,,"SPB-FLOWSTEP TIP DIN338 HSS-G, 6,8mm, 3-","SPB-FLOWSTEP TIP DIN338 HSS-G, 6,8mm, 3-",,,18.02.2026,,"SPB-FLOWSTEP TIP DIN338 HSS-G, 6,8mm, 3-",10.0215,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hssco5/#259068E,259068E,SPB-DIN338-HSS E-Co 5-Ø6.8 mm,,SPB-DIN338-HSS E-Co 5-Ø6.8 mm,,,,,SPB-DIN338-HSS E-Co 5-Ø6.8 mm,SPB-DIN338-HSS E-Co 5-Ø6.8 mm,,,18.02.2026,,SPB-DIN338-HSS E-Co 5-Ø6.8 mm,14.679499999999999,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss-red-shank/#259135,259135,"SPB-FLS-DIN338-HSS-G-Ø13,5mm-3FLS-STip",,"SPB-FLS-DIN338-HSS-G-Ø13,5mm-3FLS-STip",,,,,"SPB-FLS-DIN338-HSS-G-Ø13,5mm-3FLS-STip","SPB-FLS-DIN338-HSS-G-Ø13,5mm-3FLS-STip",,,18.02.2026,,"SPB-FLS-DIN338-HSS-G-Ø13,5mm-3FLS-STip",55.75999999999999,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss-red-shank/#259140,259140,"SPB-FLS-DIN338-HSS-G-Ø14,0mm-3FLS-STip",,"SPB-FLS-DIN338-HSS-G-Ø14,0mm-3FLS-STip",,,,,"SPB-FLS-DIN338-HSS-G-Ø14,0mm-3FLS-STip","SPB-FLS-DIN338-HSS-G-Ø14,0mm-3FLS-STip",,,18.02.2026,,"SPB-FLS-DIN338-HSS-G-Ø14,0mm-3FLS-STip",56.779999999999994,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss-red-shank/#259145,259145,"SPB-FLS-DIN338-HSS-G-Ø14,5mm-3FLS-STip",,"SPB-FLS-DIN338-HSS-G-Ø14,5mm-3FLS-STip",,,,,"SPB-FLS-DIN338-HSS-G-Ø14,5mm-3FLS-STip","SPB-FLS-DIN338-HSS-G-Ø14,5mm-3FLS-STip",,,18.02.2026,,"SPB-FLS-DIN338-HSS-G-Ø14,5mm-3FLS-STip",58.547999999999995,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss-red-shank/#259150,259150,"SPB-FLS-DIN338-HSS-G-Ø15,0mm-3FLS-STip",,"SPB-FLS-DIN338-HSS-G-Ø15,0mm-3FLS-STip",,,,,"SPB-FLS-DIN338-HSS-G-Ø15,0mm-3FLS-STip","SPB-FLS-DIN338-HSS-G-Ø15,0mm-3FLS-STip",,,18.02.2026,,"SPB-FLS-DIN338-HSS-G-Ø15,0mm-3FLS-STip",60.817499999999995,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss-red-shank/#259155,259155,"SPB-FLS-DIN338-HSS-G-Ø15,5mm-3FLS-STip",,"SPB-FLS-DIN338-HSS-G-Ø15,5mm-3FLS-STip",,,,,"SPB-FLS-DIN338-HSS-G-Ø15,5mm-3FLS-STip","SPB-FLS-DIN338-HSS-G-Ø15,5mm-3FLS-STip",,,18.02.2026,,"SPB-FLS-DIN338-HSS-G-Ø15,5mm-3FLS-STip",64.175,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss-red-shank/#259160,259160,"SPB-FLS-DIN338-HSS-G-Ø16,0mm-3FLS-STip",,"SPB-FLS-DIN338-HSS-G-Ø16,0mm-3FLS-STip",,,,,"SPB-FLS-DIN338-HSS-G-Ø16,0mm-3FLS-STip","SPB-FLS-DIN338-HSS-G-Ø16,0mm-3FLS-STip",,,18.02.2026,,"SPB-FLS-DIN338-HSS-G-Ø16,0mm-3FLS-STip",69.479,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss-red-shank/#259165,259165,"SPB-FLS-DIN338-HSS-G-Ø16,5mm-3FLS-STip",,"SPB-FLS-DIN338-HSS-G-Ø16,5mm-3FLS-STip",,,,,"SPB-FLS-DIN338-HSS-G-Ø16,5mm-3FLS-STip","SPB-FLS-DIN338-HSS-G-Ø16,5mm-3FLS-STip",,,18.02.2026,,"SPB-FLS-DIN338-HSS-G-Ø16,5mm-3FLS-STip",72.75150000000001,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss-red-shank/#259170,259170,"SPB-FLS-DIN338-HSS-G-Ø17,0mm-3FLS-STip",,"SPB-FLS-DIN338-HSS-G-Ø17,0mm-3FLS-STip",,,,,"SPB-FLS-DIN338-HSS-G-Ø17,0mm-3FLS-STip","SPB-FLS-DIN338-HSS-G-Ø17,0mm-3FLS-STip",,,18.02.2026,,"SPB-FLS-DIN338-HSS-G-Ø17,0mm-3FLS-STip",77.809,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss-red-shank/#259175,259175,"SPB-FLS-DIN338-HSS-G-Ø17,5mm-3FLS-STip",,"SPB-FLS-DIN338-HSS-G-Ø17,5mm-3FLS-STip",,,,,"SPB-FLS-DIN338-HSS-G-Ø17,5mm-3FLS-STip","SPB-FLS-DIN338-HSS-G-Ø17,5mm-3FLS-STip",,,18.02.2026,,"SPB-FLS-DIN338-HSS-G-Ø17,5mm-3FLS-STip",80.6565,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss-red-shank/#259180,259180,"SPB-FLS-DIN338-HSS-G-Ø18,0 mm-3FLS-STip",,"SPB-FLS-DIN338-HSS-G-Ø18,0 mm-3FLS-STip",,,,,"SPB-FLS-DIN338-HSS-G-Ø18,0 mm-3FLS-STip","SPB-FLS-DIN338-HSS-G-Ø18,0 mm-3FLS-STip",,,18.02.2026,,"SPB-FLS-DIN338-HSS-G-Ø18,0 mm-3FLS-STip",83.521,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss-red-shank/#259185,259185,"SPB-FLS-DIN338-HSS-G-Ø18,5 mm-3FLS-STip",,"SPB-FLS-DIN338-HSS-G-Ø18,5 mm-3FLS-STip",,,,,"SPB-FLS-DIN338-HSS-G-Ø18,5 mm-3FLS-STip","SPB-FLS-DIN338-HSS-G-Ø18,5 mm-3FLS-STip",,,18.02.2026,,"SPB-FLS-DIN338-HSS-G-Ø18,5 mm-3FLS-STip",87.21849999999999,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss-red-shank/#259190,259190,"SPB-FLS-DIN338-HSS-G-Ø19,0 mm-3FLS-STip",,"SPB-FLS-DIN338-HSS-G-Ø19,0 mm-3FLS-STip",,,,,"SPB-FLS-DIN338-HSS-G-Ø19,0 mm-3FLS-STip","SPB-FLS-DIN338-HSS-G-Ø19,0 mm-3FLS-STip",,,18.02.2026,,"SPB-FLS-DIN338-HSS-G-Ø19,0 mm-3FLS-STip",93.5255,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss-red-shank/#259195,259195,"SPB-FLS-DIN338-HSS-G-Ø19,5 mm-3FLS-STip",,"SPB-FLS-DIN338-HSS-G-Ø19,5 mm-3FLS-STip",,,,,"SPB-FLS-DIN338-HSS-G-Ø19,5 mm-3FLS-STip","SPB-FLS-DIN338-HSS-G-Ø19,5 mm-3FLS-STip",,,18.02.2026,,"SPB-FLS-DIN338-HSS-G-Ø19,5 mm-3FLS-STip",94.282,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-din338-flowstep-hss-red-shank/#259200,259200,"SPB-FLS-DIN338-HSS-G-Ø20,0 mm-3FLS-STip",,"SPB-FLS-DIN338-HSS-G-Ø20,0 mm-3FLS-STip",,,,,"SPB-FLS-DIN338-HSS-G-Ø20,0 mm-3FLS-STip","SPB-FLS-DIN338-HSS-G-Ø20,0 mm-3FLS-STip",,,18.02.2026,,"SPB-FLS-DIN338-HSS-G-Ø20,0 mm-3FLS-STip",105.723,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-set-din338-flowstep-hss-259205ro/,259205RO,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,,,,,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,,,18.02.2026,,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,0,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-set-din338-flowstep-hss-259205ro/,259205RO,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,,,,,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,,,18.02.2026,,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,57.221999999999994,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-set-din338-flowstep-hss-259205ro/,259205RO,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,,,,,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,,,18.02.2026,,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,54.4935,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-set-din338-flowstep-hssco5-259205ero/,259205ERO,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,,,,,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,,,18.02.2026,,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,0,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-set-din338-flowstep-hssco5-259205ero/,259205ERO,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,,,,,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,,,18.02.2026,,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,71.502,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://ruko.de/en/products/twist-drills/ultimatecut-twist-drill-set-din338-flowstep-hssco5-259205ero/,259205ERO,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,,,,,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,,,18.02.2026,,SPB-Set5pcs-UC-FLS-DIN338-HSS-Ø4-10mm,68.09349999999999,EUR,,,,,,,,,,,,PCE,,1,9-18 zile,,,,,
