PDT_LABEL,ITEM_SUP_LINK,PDT_SUP_REF,PDT_SUMMARY,PDT_KEYWORD,PDT_DESCRIPTION,PDT_IMG_FILE,PDT_IMG_URL,PDT_UNSPSC,PDT_FILE,ITEM_LABEL,ITEM_SUP_REF,PDT_SUP_URL,ITEM_CTR_REF,ITEM_VALIDITY_BEGIN_DATE,ITEM_VALIDITY_END_DATE,ITEM_COMMENT,ITEM_PUBLIC_PRICE,ITEM_UNIT_CURRENCY,ITEM_VAT_VALUE,ITEM_QTY_NEG_A,ITEM_PRICE_A,ITEM_QTY_NEG_B,ITEM_PRICE_B,ITEM_QTY_NEG_C,ITEM_PRICE_C,ITEM_QTY_NEG_D,ITEM_PRICE_D,ITEM_QTY_NEG_E,ITEM_PRICE_E,ITEM_UNIT,ITEM_OTHER_UNIT,ITEM_PACKAGING,ITEM_DELIVERY_TIME,ITEM_SHIP_CODE,ITEM_INCOTERM,ITEM_INCOPLACE,fam_node,Product_type
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-825438&search=1,KR-825438,"SCARA CU PLATFORMA ALUMINIU MOBILA, 14 TREPTE, LATIME 1,0 m, UNGHI TREPTE 60°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 14 TREPTE, LATIME 1,0 m, UNGHI TREPTE 60°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 14 TREPTE, LATIME 1,0 m, UNGHI TREPTE 60°","SCARA CU PLATFORMA ALUMINIU MOBILA, 14 TREPTE, LATIME 1,0 m, UNGHI TREPTE 60°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 14 TREPTE, LATIME 1,0 m, UNGHI TREPTE 60°",2059.1936,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-825445&search=1,KR-825445,"SCARA CU PLATFORMA ALUMINIU MOBILA, 15 TREPTE, LATIME 1,0 m, UNGHI TREPTE 60°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 15 TREPTE, LATIME 1,0 m, UNGHI TREPTE 60°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 15 TREPTE, LATIME 1,0 m, UNGHI TREPTE 60°","SCARA CU PLATFORMA ALUMINIU MOBILA, 15 TREPTE, LATIME 1,0 m, UNGHI TREPTE 60°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 15 TREPTE, LATIME 1,0 m, UNGHI TREPTE 60°",2173.9511,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-825452&search=1,KR-825452,"SCARA CU PLATFORMA ALUMINIU MOBILA, 16 TREPTE, LATIME 1,0 m, UNGHI TREPTE 60°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 16 TREPTE, LATIME 1,0 m, UNGHI TREPTE 60°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 16 TREPTE, LATIME 1,0 m, UNGHI TREPTE 60°","SCARA CU PLATFORMA ALUMINIU MOBILA, 16 TREPTE, LATIME 1,0 m, UNGHI TREPTE 60°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 16 TREPTE, LATIME 1,0 m, UNGHI TREPTE 60°",2290.5169,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-825537&search=1,KR-825537,"MANER PENTRU 4 TREPTE, UNGHI TREPTE 60°",,"MANER PENTRU 4 TREPTE, UNGHI TREPTE 60°",,,,,"MANER PENTRU 4 TREPTE, UNGHI TREPTE 60°","MANER PENTRU 4 TREPTE, UNGHI TREPTE 60°",,,01.01.2026,,"MANER PENTRU 4 TREPTE, UNGHI TREPTE 60°",128.11110000000002,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-825544&search=1,KR-825544,"MANER PENTRU 5 TREPTE, UNGHI TREPTE 60°",,"MANER PENTRU 5 TREPTE, UNGHI TREPTE 60°",,,,,"MANER PENTRU 5 TREPTE, UNGHI TREPTE 60°","MANER PENTRU 5 TREPTE, UNGHI TREPTE 60°",,,01.01.2026,,"MANER PENTRU 5 TREPTE, UNGHI TREPTE 60°",132.8084,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-825551&search=1,KR-825551,"MANER PENTRU 6 TREPTE, UNGHI TREPTE 60°",,"MANER PENTRU 6 TREPTE, UNGHI TREPTE 60°",,,,,"MANER PENTRU 6 TREPTE, UNGHI TREPTE 60°","MANER PENTRU 6 TREPTE, UNGHI TREPTE 60°",,,01.01.2026,,"MANER PENTRU 6 TREPTE, UNGHI TREPTE 60°",138.5971,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-825568&search=1,KR-825568,"MANER PENTRU 7 TREPTE, UNGHI TREPTE 60°",,"MANER PENTRU 7 TREPTE, UNGHI TREPTE 60°",,,,,"MANER PENTRU 7 TREPTE, UNGHI TREPTE 60°","MANER PENTRU 7 TREPTE, UNGHI TREPTE 60°",,,01.01.2026,,"MANER PENTRU 7 TREPTE, UNGHI TREPTE 60°",142.6845,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-825575&search=1,KR-825575,"MANER PENTRU 8 TREPTE, UNGHI TREPTE 60°",,"MANER PENTRU 8 TREPTE, UNGHI TREPTE 60°",,,,,"MANER PENTRU 8 TREPTE, UNGHI TREPTE 60°","MANER PENTRU 8 TREPTE, UNGHI TREPTE 60°",,,01.01.2026,,"MANER PENTRU 8 TREPTE, UNGHI TREPTE 60°",146.7826,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-825582&search=1,KR-825582,"MANER PENTRU 9 TREPTE, UNGHI TREPTE 60°",,"MANER PENTRU 9 TREPTE, UNGHI TREPTE 60°",,,,,"MANER PENTRU 9 TREPTE, UNGHI TREPTE 60°","MANER PENTRU 9 TREPTE, UNGHI TREPTE 60°",,,01.01.2026,,"MANER PENTRU 9 TREPTE, UNGHI TREPTE 60°",153.0528,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-825599&search=1,KR-825599,"MANER PENTRU 10 TREPTE, UNGHI TREPTE 60°",,"MANER PENTRU 10 TREPTE, UNGHI TREPTE 60°",,,,,"MANER PENTRU 10 TREPTE, UNGHI TREPTE 60°","MANER PENTRU 10 TREPTE, UNGHI TREPTE 60°",,,01.01.2026,,"MANER PENTRU 10 TREPTE, UNGHI TREPTE 60°",157.18300000000002,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-825605&search=1,KR-825605,"MANER PENTRU 11 TREPTE, UNGHI TREPTE 60°",,"MANER PENTRU 11 TREPTE, UNGHI TREPTE 60°",,,,,"MANER PENTRU 11 TREPTE, UNGHI TREPTE 60°","MANER PENTRU 11 TREPTE, UNGHI TREPTE 60°",,,01.01.2026,,"MANER PENTRU 11 TREPTE, UNGHI TREPTE 60°",164.97260000000003,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-825612&search=1,KR-825612,"MANER PENTRU 12 TREPTE, UNGHI TREPTE 60°",,"MANER PENTRU 12 TREPTE, UNGHI TREPTE 60°",,,,,"MANER PENTRU 12 TREPTE, UNGHI TREPTE 60°","MANER PENTRU 12 TREPTE, UNGHI TREPTE 60°",,,01.01.2026,,"MANER PENTRU 12 TREPTE, UNGHI TREPTE 60°",173.12600000000003,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-825629&search=1,KR-825629,"MANER PENTRU 13 TREPTE, UNGHI TREPTE 60°",,"MANER PENTRU 13 TREPTE, UNGHI TREPTE 60°",,,,,"MANER PENTRU 13 TREPTE, UNGHI TREPTE 60°","MANER PENTRU 13 TREPTE, UNGHI TREPTE 60°",,,01.01.2026,,"MANER PENTRU 13 TREPTE, UNGHI TREPTE 60°",184.3824,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-825636&search=1,KR-825636,"MANER PENTRU 14 TREPTE, UNGHI TREPTE 60°",,"MANER PENTRU 14 TREPTE, UNGHI TREPTE 60°",,,,,"MANER PENTRU 14 TREPTE, UNGHI TREPTE 60°","MANER PENTRU 14 TREPTE, UNGHI TREPTE 60°",,,01.01.2026,,"MANER PENTRU 14 TREPTE, UNGHI TREPTE 60°",191.9045,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-825643&search=1,KR-825643,"MANER PENTRU 15 TREPTE, UNGHI TREPTE 60°",,"MANER PENTRU 15 TREPTE, UNGHI TREPTE 60°",,,,,"MANER PENTRU 15 TREPTE, UNGHI TREPTE 60°","MANER PENTRU 15 TREPTE, UNGHI TREPTE 60°",,,01.01.2026,,"MANER PENTRU 15 TREPTE, UNGHI TREPTE 60°",199.3838,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-825650&search=1,KR-825650,"MANER PENTRU 16 TREPTE, UNGHI TREPTE 60°",,"MANER PENTRU 16 TREPTE, UNGHI TREPTE 60°",,,,,"MANER PENTRU 16 TREPTE, UNGHI TREPTE 60°","MANER PENTRU 16 TREPTE, UNGHI TREPTE 60°",,,01.01.2026,,"MANER PENTRU 16 TREPTE, UNGHI TREPTE 60°",209.27060000000003,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-827838&search=1,KR-827838,"SCARA CU PLATFORMA ALUMINIU MOBILA, 4 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 4 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 4 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°","SCARA CU PLATFORMA ALUMINIU MOBILA, 4 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 4 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",2034.7441000000003,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-827852&search=1,KR-827852,"SCARA CU PLATFORMA ALUMINIU MOBILA, 6 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 6 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 6 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°","SCARA CU PLATFORMA ALUMINIU MOBILA, 6 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 6 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",2262.9002,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-827876&search=1,KR-827876,"SCARA CU PLATFORMA ALUMINIU MOBILA, 8 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 8 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 8 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°","SCARA CU PLATFORMA ALUMINIU MOBILA, 8 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 8 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",2686.3848,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-827890&search=1,KR-827890,"SCARA CU PLATFORMA ALUMINIU MOBILA, 10 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 10 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 10 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°","SCARA CU PLATFORMA ALUMINIU MOBILA, 10 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 10 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",2966.147,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-827913&search=1,KR-827913,"SCARA CU PLATFORMA ALUMINIU MOBILA, 11 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 11 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 11 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°","SCARA CU PLATFORMA ALUMINIU MOBILA, 11 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 11 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",3191.7137000000002,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-827937&search=1,KR-827937,"SCARA CU PLATFORMA ALUMINIU MOBILA, 13 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 13 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 13 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°","SCARA CU PLATFORMA ALUMINIU MOBILA, 13 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 13 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",3634.6188,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-827951&search=1,KR-827951,"SCARA CU PLATFORMA ALUMINIU MOBILA, 15 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 15 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 15 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°","SCARA CU PLATFORMA ALUMINIU MOBILA, 15 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 15 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",3880.9435000000003,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-827975&search=1,KR-827975,"SCARA CU PLATFORMA ALUMINIU MOBILA, 17 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 17 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 17 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°","SCARA CU PLATFORMA ALUMINIU MOBILA, 17 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 17 TREPTE, LATIME 0,6 m, UNGHI TREPTE 45°",4194.2502,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-828033&search=1,KR-828033,"SCARA CU PLATFORMA ALUMINIU MOBILA, 4 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 4 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 4 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°","SCARA CU PLATFORMA ALUMINIU MOBILA, 4 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 4 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",2017.8916000000002,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-828057&search=1,KR-828057,"SCARA CU PLATFORMA ALUMINIU MOBILA, 6 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 6 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 6 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°","SCARA CU PLATFORMA ALUMINIU MOBILA, 6 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 6 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",2367.2145,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-828071&search=1,KR-828071,"SCARA CU PLATFORMA ALUMINIU MOBILA, 8 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 8 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 8 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°","SCARA CU PLATFORMA ALUMINIU MOBILA, 8 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 8 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",2712.6212,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-828095&search=1,KR-828095,"SCARA CU PLATFORMA ALUMINIU MOBILA, 10 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 10 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 10 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°","SCARA CU PLATFORMA ALUMINIU MOBILA, 10 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 10 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",3063.945,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-828118&search=1,KR-828118,"SCARA CU PLATFORMA ALUMINIU MOBILA, 11 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 11 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 11 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°","SCARA CU PLATFORMA ALUMINIU MOBILA, 11 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 11 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",3439.8788000000004,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-828132&search=1,KR-828132,"SCARA CU PLATFORMA ALUMINIU MOBILA, 13 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 13 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 13 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°","SCARA CU PLATFORMA ALUMINIU MOBILA, 13 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 13 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",3777.2070000000003,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-828156&search=1,KR-828156,"SCARA CU PLATFORMA ALUMINIU MOBILA, 15 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 15 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 15 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°","SCARA CU PLATFORMA ALUMINIU MOBILA, 15 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 15 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",4122.089400000001,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-828170&search=1,KR-828170,"SCARA CU PLATFORMA ALUMINIU MOBILA, 17 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 17 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 17 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°","SCARA CU PLATFORMA ALUMINIU MOBILA, 17 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 17 TREPTE, LATIME 0,8 m, UNGHI TREPTE 45°",4498.4191,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-828231&search=1,KR-828231,"SCARA CU PLATFORMA ALUMINIU MOBILA, 4 TREPTE, LATIME 1,0 m, UNGHI TREPTE 45°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 4 TREPTE, LATIME 1,0 m, UNGHI TREPTE 45°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 4 TREPTE, LATIME 1,0 m, UNGHI TREPTE 45°","SCARA CU PLATFORMA ALUMINIU MOBILA, 4 TREPTE, LATIME 1,0 m, UNGHI TREPTE 45°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 4 TREPTE, LATIME 1,0 m, UNGHI TREPTE 45°",2142.3968,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-828255&search=1,KR-828255,"SCARA CU PLATFORMA ALUMINIU MOBILA, 6 TREPTE, LATIME 1,0 m, UNGHI TREPTE 45°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 6 TREPTE, LATIME 1,0 m, UNGHI TREPTE 45°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 6 TREPTE, LATIME 1,0 m, UNGHI TREPTE 45°","SCARA CU PLATFORMA ALUMINIU MOBILA, 6 TREPTE, LATIME 1,0 m, UNGHI TREPTE 45°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 6 TREPTE, LATIME 1,0 m, UNGHI TREPTE 45°",2468.4472,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.scule.ro/?searchword=KR-828279&search=1,KR-828279,"SCARA CU PLATFORMA ALUMINIU MOBILA, 8 TREPTE, LATIME 1,0 m, UNGHI TREPTE 45°",,"SCARA CU PLATFORMA ALUMINIU MOBILA, 8 TREPTE, LATIME 1,0 m, UNGHI TREPTE 45°",,,,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 8 TREPTE, LATIME 1,0 m, UNGHI TREPTE 45°","SCARA CU PLATFORMA ALUMINIU MOBILA, 8 TREPTE, LATIME 1,0 m, UNGHI TREPTE 45°",,,01.01.2026,,"SCARA CU PLATFORMA ALUMINIU MOBILA, 8 TREPTE, LATIME 1,0 m, UNGHI TREPTE 45°",2872.8537,EUR,,,,,,,,,,,,PCE,,1,7-30zile,,,,,
